time/fps,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,rollout/ep_rew_mean,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_range,train/approx_kl,train/loss,eval/mean_reward,eval/mean_ep_length
477,260,243,124416,143.74,0.007343736928305589,0.00025,-0.027373596967663616,0.158203125,3.5787999629974365,0.9663342237472534,968,-0.8609799072146416,0.2,0.037883107,-0.05211280658841133,,
477,261,244,124928,141.48,0.007514907978475094,0.00025,-0.017208764620590955,0.1748046875,3.5880002975463867,0.9662856459617615,972,-0.8432883303612471,0.2,0.026274491,-0.05530230700969696,,
477,262,245,125440,141.92,0.004881952001596801,0.00025,-0.0136138882371597,0.18310546875,3.586399793624878,0.981875479221344,976,-0.8170686513185501,0.2,0.027001709,-0.03171270713210106,,
477,263,246,125952,139.18,0.007287040752999019,0.00025,-0.023133804206736386,0.22900390625,3.5908002853393555,0.9696431159973145,980,-0.8332515489310026,0.2,0.044647746,-0.024325985461473465,,
477,264,247,126464,139.06,0.005563667407841422,0.00025,-0.02141080377623439,0.1826171875,3.5910000801086426,0.971413254737854,984,-0.8789865914732218,0.2,0.03373622,-0.02393532544374466,,
477,266,248,126976,137.68,0.0035056531778536737,0.00025,-0.02163444267353043,0.18701171875,3.5931003093719482,0.9883193373680115,988,-0.8503395859152079,0.2,0.019603292,-0.03886498510837555,,
477,267,249,127488,138.24,0.004573386097035836,0.00025,-0.01521705329651013,0.1767578125,3.5921006202697754,0.9814050793647766,992,-0.8345039393752813,0.2,0.037119135,-0.05153621733188629,,
477,268,250,128000,138.62,0.006042950601113262,0.00025,-0.024614177964394912,0.19873046875,3.5917000770568848,0.9746442437171936,996,-0.8521788846701384,0.2,0.03316041,-0.03690324351191521,,
477,269,251,128512,138.04,0.004957856002874905,0.00025,-0.022591938730329275,0.150390625,3.593100070953369,0.9835326075553894,1000,-0.8280995823442936,0.2,0.024257917,-0.05846015736460686,,
477,270,252,129024,136.08,0.005201968349865638,0.00025,-0.009758937929291278,0.1396484375,3.5947999954223633,0.9738771319389343,1004,-0.797985527664423,0.2,0.021863014,-0.042751725763082504,,
477,271,253,129536,127.94,0.004713445108791348,0.00025,-0.023128808417823166,0.16552734375,3.6092002391815186,0.9839807152748108,1008,-0.8034918438643217,0.2,0.027260607,-0.03534539416432381,,
477,272,254,130048,125.88,0.005170024865947198,0.00025,-0.00986728267162107,0.14990234375,3.609300136566162,0.9790558815002441,1012,-0.8027746491134167,0.2,0.028144168,-0.005435782019048929,,
477,273,255,130560,123.52,0.004056818721437594,0.00025,-0.013942867459263653,0.1455078125,3.6157000064849854,0.9843896627426147,1016,-0.8034799825400114,0.2,0.019570924,-0.025979405269026756,,
477,274,256,131072,121.74,0.0035689591022673994,0.00025,-0.018930416787043214,0.146484375,3.6170995235443115,0.987339198589325,1020,-0.8267753832042217,0.2,0.027710924,-0.05472717434167862,,
477,275,257,131584,121.88,0.003354358588694595,0.00025,-0.022286743187578395,0.1630859375,3.6185998916625977,0.9883387088775635,1024,-0.842134477570653,0.2,0.022964014,-0.05491499975323677,,
477,276,258,132096,120.56,0.0049376171446056105,0.00025,-0.012831311789341271,0.13671875,3.617800235748291,0.9809532761573792,1028,-0.8580578789114952,0.2,0.023834815,-0.06548800319433212,,
477,277,259,132608,119.06,0.0035512668546289206,0.00025,-0.01652399406884797,0.13623046875,3.616499900817871,0.9895830154418945,1032,-0.8328022733330727,0.2,0.026107412,-0.05133252963423729,,
477,278,260,133120,118.92,0.002856070226698648,0.00025,-0.019308339396957308,0.1435546875,3.6172995567321777,0.9917008280754089,1036,-0.8477208074182272,0.2,0.023190651,-0.07275878638029099,,
477,279,261,133632,118.94,0.007639394745638128,0.00025,-0.019578474457375705,0.16357421875,3.61650013923645,0.968474805355072,1040,-0.8831511773169041,0.2,0.029851414,-0.041275735944509506,,
478,280,262,134144,119.2,0.0038218727459025104,0.00025,-0.0167013939935714,0.1318359375,3.6203997135162354,0.9899953007698059,1044,-0.8673797622323036,0.2,0.02338215,-0.014430169947445393,,
478,281,263,134656,118.68,0.008760136013734154,0.00025,-0.026513208606047556,0.185546875,3.6214003562927246,0.9439890384674072,1048,-0.9022568091750145,0.2,0.028535977,-0.06396858394145966,,
478,282,264,135168,117.8,0.005473072837048676,0.00025,-0.01609405700583011,0.1533203125,3.627699851989746,0.9838825464248657,1052,-0.8473708834499121,0.2,0.028723402,-0.015293067321181297,,
478,283,265,135680,116.94,0.0029692473472096026,0.00025,-0.02024703612551093,0.126953125,3.6292002201080322,0.9886487722396851,1056,-0.8641664274036884,0.2,0.030672003,-0.04935640096664429,,
478,284,266,136192,116.86,0.0029380087507888675,0.00025,-0.016245521022938192,0.1611328125,3.626300096511841,0.9940853714942932,1060,-0.8575226161628962,0.2,0.01909287,-0.050156209617853165,,
478,285,267,136704,116.54,0.00384221204512869,0.00025,-0.01708262533065863,0.16552734375,3.630800485610962,0.9875022172927856,1064,-0.8757941368967295,0.2,0.023400819,-0.02661549113690853,,
478,286,268,137216,115.68,0.0046591661957791075,0.00025,-0.018458006263244897,0.13818359375,3.633200168609619,0.9905329346656799,1068,-0.8504778612405062,0.2,0.016711634,-0.032062362879514694,,
478,287,269,137728,115.38,0.004081991566636134,0.00025,-0.01591610355535522,0.150390625,3.633399724960327,0.9856904149055481,1072,-0.8598071373999119,0.2,0.02340258,-0.02095191366970539,,
478,288,270,138240,115.42,0.005431201629107818,0.00025,-0.02023497619666159,0.1337890625,3.6292998790740967,0.9769905209541321,1076,-0.8331146631389856,0.2,0.032303028,-0.03771442174911499,,
478,290,271,138752,114.94,0.0037070983162266202,0.00025,-0.01925440796185285,0.134765625,3.629500150680542,0.9828344583511353,1080,-0.855837831273675,0.2,0.028533522,-0.02131294272840023,,
478,291,272,139264,115.1,0.0035505842170096003,0.00025,-0.019406368082854897,0.18017578125,3.631500244140625,0.9876940250396729,1084,-0.8700188621878624,0.2,0.026729647,-0.0474800281226635,,
478,292,273,139776,114.72,0.003929884289391339,0.00025,-0.020024400088004768,0.166015625,3.630800247192383,0.9877261519432068,1088,-0.8701102510094643,0.2,0.030366288,-0.04369715228676796,,
,,,140000,,0.003233061303035356,0.00025,-0.01705820209463127,0.16650390625,,0.9898520708084106,1092,-0.8544415906071663,0.2,0.021008406,-0.04006900265812874,3.677999973297119,110.4
477,293,274,140288,114.42,,,,,3.630199670791626,,,,,,,,
477,294,275,140800,114.22,0.0030804632806393784,0.00025,-0.01410623686388135,0.16748046875,3.6347997188568115,0.9918760657310486,1096,-0.8532937858253717,0.2,0.017798442,-0.02101038210093975,,
477,295,276,141312,114.32,0.0032562668930040672,0.00025,-0.018171535892179236,0.1025390625,3.6352996826171875,0.9939557909965515,1100,-0.8395469561219215,0.2,0.015527077,-0.04349914565682411,,
477,296,277,141824,114.26,0.0031111304815567564,0.00025,-0.018418860621750355,0.13525390625,3.635499954223633,0.9882911443710327,1104,-0.8553017470985651,0.2,0.01910878,-0.0649799332022667,,
477,297,278,142336,114.38,0.007269028064911254,0.00025,-0.021683116909116507,0.16357421875,3.6347997188568115,0.9723693132400513,1108,-0.9027176294475794,0.2,0.030026209,-0.03709973022341728,,
477,298,279,142848,114.48,0.0045012361952103674,0.00025,-0.012709999806247652,0.1650390625,3.642200231552124,0.9786105155944824,1112,-0.8772544153034687,0.2,0.024435943,-0.02040794864296913,,
477,300,280,143360,114.64,0.003909389630280202,0.00025,-0.016728255344787613,0.12109375,3.644500494003296,0.9831939339637756,1116,-0.8675941545516253,0.2,0.015805023,-0.0618460550904274,,
477,301,281,143872,114.82,0.008615671496954747,0.00025,-0.01943705341545865,0.15771484375,3.6452999114990234,0.9497271776199341,1120,-0.898591348901391,0.2,0.021211326,-0.049213528633117676,,
478,302,282,144384,115.08,0.003440707703703083,0.00025,-0.01643849106039852,0.1533203125,3.6470999717712402,0.9809581637382507,1124,-0.8452905025333166,0.2,0.03556297,-0.015544452704489231,,
478,303,283,144896,114.4,0.005287856569339056,0.00025,-0.027085688954684883,0.15576171875,3.6470999717712402,0.9826052188873291,1128,-0.9051661211997271,0.2,0.023754138,-0.06947381794452667,,
478,304,284,145408,113.72,0.0034656504140002653,0.00025,-0.01854542182991281,0.1494140625,3.6503000259399414,0.9896125793457031,1132,-0.8632425777614117,0.2,0.028554853,-0.034522417932748795,,
478,305,285,145920,114.0,0.00504984848521417,0.00025,-0.023473515961086378,0.16748046875,3.651900053024292,0.9809887409210205,1136,-0.8574051260948181,0.2,0.023707995,-0.049597740173339844,,
478,306,286,146432,113.94,0.007177770385169424,0.00025,-0.02542341110529378,0.2158203125,3.6491997241973877,0.9551635980606079,1140,-0.8363639358431101,0.2,0.030282,-0.05655965581536293,,
478,307,287,146944,113.92,0.004277857398847118,0.00025,-0.014886631455738097,0.14404296875,3.6506998538970947,0.9830538630485535,1144,-0.833181194961071,0.2,0.022153467,-0.031732093542814255,,
478,308,288,147456,113.66,0.002468548249453306,0.00025,-0.01639564655488357,0.1689453125,3.6512999534606934,0.9920588135719299,1148,-0.822657136246562,0.2,0.03830117,-0.03260882571339607,,
478,309,289,147968,113.66,0.0023107596553018084,0.00025,-0.014288760139606893,0.15478515625,3.649600028991699,0.9932886958122253,1152,-0.829181507229805,0.2,0.026873667,-0.023958846926689148,,
478,310,290,148480,113.68,0.002499399743101094,0.00025,-0.016538981813937426,0.1435546875,3.650799512863159,0.9913950562477112,1156,-0.7941689193248749,0.2,0.022395816,-0.03991597890853882,,
478,311,291,148992,113.7,0.0024052651060628705,0.00025,-0.017374556802678853,0.1376953125,3.6537997722625732,0.992152988910675,1160,-0.8486019149422646,0.2,0.015217537,-0.0326312892138958,,
478,312,292,149504,113.32,0.002789317975839367,0.00025,-0.013407944177743047,0.1220703125,3.6543996334075928,0.9901482462882996,1164,-0.8281476981937885,0.2,0.014162689,-0.051378946751356125,,
478,313,293,150016,114.88,0.0026912603934761137,0.00025,-0.014175378542859107,0.14892578125,3.653200149536133,0.9897289276123047,1168,-0.8407425805926323,0.2,0.020510837,-0.04710095748305321,,
478,314,294,150528,116.4,0.030877574492478743,0.00025,-0.015830593300051987,0.28173828125,3.646399736404419,0.7752447724342346,1172,-1.1190570313483477,0.2,0.028370863,-0.04434042051434517,,
478,315,295,151040,117.72,0.01545599679229781,0.00025,-0.0227772849611938,0.27978515625,3.6441996097564697,0.8578362464904785,1176,-1.0046019237488508,0.2,0.030704271,-0.03449584171175957,,
478,316,296,151552,118.42,0.013928013038821518,0.00025,-0.028885483741760254,0.24609375,3.64139986038208,0.8908923864364624,1180,-1.0198499374091625,0.2,0.040968053,-0.04290425032377243,,
478,317,297,152064,119.76,0.01428619323996827,0.00025,-0.025005017698276788,0.2685546875,3.639000177383423,0.9347138404846191,1184,-0.9605180136859417,0.2,0.056650087,-0.06327465176582336,,
478,318,298,152576,120.14,0.012272052219486795,0.00025,-0.011867666093166918,0.18896484375,3.635500431060791,0.9518206119537354,1188,-0.9098808355629444,0.2,0.040270783,0.022891929373145103,,
478,319,299,153088,121.76,0.009394598382641561,0.00025,-0.018679026514291763,0.197265625,3.6339001655578613,0.9653356671333313,1192,-0.8800682984292507,0.2,0.03587098,-0.050814319401979446,,
478,320,300,153600,122.36,0.013314769355929457,0.00025,-0.026412382314447314,0.22802734375,3.6316003799438477,0.8519600629806519,1196,-0.8908128533512354,0.2,0.037482932,0.024234311655163765,,
478,321,301,154112,123.5,0.00915840407833457,0.00025,-0.022671660059131682,0.16455078125,3.63100004196167,0.9246448278427124,1200,-0.8708600793033838,0.2,0.032448545,-0.04472334310412407,,
478,322,302,154624,124.28,0.016323865624144673,0.00025,-0.022003899794071913,0.2041015625,3.6346001625061035,0.7939339280128479,1204,-0.8819954637438059,0.2,0.033185095,-0.02971751056611538,,
478,323,303,155136,124.76,0.01875425223261118,0.00025,-0.021910823648795485,0.15087890625,3.632999897003174,0.8226935267448425,1208,-0.8474839068949223,0.2,0.02658011,-0.08046501129865646,,
478,324,304,155648,125.24,0.012385193316731602,0.00025,-0.020879700605291873,0.1943359375,3.6286001205444336,0.870651364326477,1212,-0.8314702846109867,0.2,0.039720453,-0.0552508719265461,,
478,326,305,156160,125.82,0.010225854945019819,0.00025,-0.018284062738530338,0.208984375,3.6321001052856445,0.9203774929046631,1216,-0.8876633029431105,0.2,0.038890056,-0.0068763308227062225,,
478,327,306,156672,125.76,0.00835515750804916,0.00025,-0.025721343903569505,0.2451171875,3.6292998790740967,0.9529011249542236,1220,-0.861727848649025,0.2,0.0482818,-0.06524939835071564,,
478,328,307,157184,126.3,0.007862950464186724,0.00025,-0.021590610296698287,0.14794921875,3.6294002532958984,0.967204213142395,1224,-0.8131999932229519,0.2,0.027400706,-0.06928031146526337,,
479,329,308,157696,126.22,0.008027972799027339,0.00025,-0.02267132798442617,0.16845703125,3.626499891281128,0.9521294236183167,1228,-0.8424632232636213,0.2,0.03416823,-0.05706433206796646,,
479,330,309,158208,126.22,0.0061899230859125964,0.00025,-0.01625057280762121,0.16650390625,3.6247005462646484,0.9808892607688904,1232,-0.8089679591357708,0.2,0.025731437,-0.03438746556639671,,
479,331,310,158720,125.8,0.004793319203599822,0.00025,-0.015944930812111124,0.12841796875,3.6205999851226807,0.9853925704956055,1236,-0.8141075596213341,0.2,0.016295373,-0.0544387511909008,,
479,332,311,159232,126.98,0.0029898463035351597,0.00025,-0.01909445913042873,0.162109375,3.6195006370544434,0.9917600154876709,1240,-0.8402897734194994,0.2,0.017756173,-0.06854677945375443,,
479,333,312,159744,128.9,0.012279379341634922,0.00025,-0.01963952276855707,0.23583984375,3.6199002265930176,0.9262454509735107,1244,-0.9495497215539217,0.2,0.029175516,-0.06833933293819427,,
,,,160000,,0.012976697325939313,0.00025,-0.023443039768608287,0.20703125,,0.9256295561790466,1248,-0.952335761860013,0.2,0.030148359,-0.04490305110812187,3.7760002613067627,112.8
478,334,313,160256,129.42,,,,,3.621799945831299,,,,,,,,
478,336,314,160768,129.72,0.007242363593832124,0.00025,-0.020106641750317067,0.19287109375,3.617999792098999,0.9213868379592896,1252,-0.8506480138748884,0.2,0.03308975,-0.04729471355676651,,
478,337,315,161280,129.54,0.003538832697813632,0.00025,-0.019175042340066284,0.1826171875,3.6168999671936035,0.9726794362068176,1256,-0.8119666650891304,0.2,0.026738804,-0.058297622948884964,,
478,338,316,161792,129.38,0.004856983010540716,0.00025,-0.010323413065634668,0.14892578125,3.6120996475219727,0.9831269383430481,1260,-0.70728281699121,0.2,0.01783653,-0.04883488267660141,,
478,339,317,162304,129.46,0.0024316301933140494,0.00025,-0.015316911856643856,0.16455078125,3.614800214767456,0.9918223023414612,1264,-0.7248593550175428,0.2,0.022468045,-0.008322137407958508,,
478,340,318,162816,128.0,0.0023867093477747403,0.00025,-0.01232527318643406,0.14453125,3.6231002807617188,0.9942213296890259,1268,-0.7341914735734463,0.2,0.020210199,-0.030611224472522736,,
478,341,319,163328,125.44,0.0030753595019632485,0.00025,-0.01469820033526048,0.12158203125,3.6288998126983643,0.9916251301765442,1272,-0.7149445004761219,0.2,0.020477254,-0.06261225789785385,,
478,342,320,163840,124.74,0.0025763341327547096,0.00025,-0.0222758510208223,0.16015625,3.633000135421753,0.9926959276199341,1276,-0.7753613349050283,0.2,0.02454091,-0.02428940311074257,,
478,343,321,164352,123.72,0.004683283739723265,0.00025,-0.01986091217258945,0.16796875,3.6377999782562256,0.9709012508392334,1280,-0.782500009983778,0.2,0.026431557,-0.04614817723631859,,
478,344,322,164864,123.82,0.0071980735956458375,0.00025,-0.025584728689864278,0.20947265625,3.640000104904175,0.9571540951728821,1284,-0.8110454753041267,0.2,0.028938035,-0.060370828956365585,,
478,345,323,165376,122.56,0.004158322801231407,0.00025,-0.02037787565495819,0.14697265625,3.6423001289367676,0.9776600003242493,1288,-0.8143458273261786,0.2,0.03167952,-0.04439590871334076,,
478,346,324,165888,122.24,0.004451045810128562,0.00025,-0.024038317205850035,0.1669921875,3.6429998874664307,0.9749445915222168,1292,-0.8308750353753567,0.2,0.022831958,-0.05114855617284775,,
478,347,325,166400,120.14,0.009192578450893052,0.00025,-0.021081831509945914,0.19189453125,3.6408004760742188,0.9311011433601379,1296,-0.8067756406962872,0.2,0.029673748,-0.03953344747424126,,
478,348,326,166912,120.72,0.006070738207199611,0.00025,-0.021131516143213958,0.18359375,3.6435000896453857,0.9682248830795288,1300,-0.807989688590169,0.2,0.03797902,-0.03944692760705948,,
478,349,327,167424,119.96,0.013058155003818683,0.00025,-0.024358870810829103,0.228515625,3.6433000564575195,0.9342120289802551,1304,-0.8336207494139671,0.2,0.06424992,-0.035376470535993576,,
478,351,328,167936,119.48,0.0033464869411545806,0.00025,-0.02031197544420138,0.1640625,3.637699842453003,0.9816028475761414,1308,-0.8350246585905552,0.2,0.038986742,-0.01743881031870842,,
478,352,329,168448,119.78,0.007240542181534693,0.00025,-0.017868372524389997,0.19775390625,3.635199546813965,0.9656945466995239,1312,-0.8032861240208149,0.2,0.046531335,-0.034883640706539154,,
478,353,330,168960,119.5,0.008588762750150636,0.00025,-0.024800624407362193,0.2294921875,3.635000228881836,0.9498902559280396,1316,-0.827413747087121,0.2,0.06537171,-0.027716897428035736,,
478,354,331,169472,119.52,0.006380319522577338,0.00025,-0.016093885482405312,0.224609375,3.633699893951416,0.9692025780677795,1320,-0.7922528386116028,0.2,0.027599573,-0.04110908508300781,,
478,355,332,169984,119.44,0.002761603482213104,0.00025,-0.012147247209213674,0.193359375,3.632899761199951,0.9899799823760986,1324,-0.7947110384702682,0.2,0.03578171,-0.019984042271971703,,
478,356,333,170496,120.48,0.004611325239238795,0.00025,-0.020069373305886984,0.18408203125,3.635699987411499,0.9760642051696777,1328,-0.8523877132683992,0.2,0.041774172,-0.01342033687978983,,
478,357,334,171008,119.84,0.009853561845375225,0.00025,-0.02438305687974207,0.19775390625,3.6369004249572754,0.9305341243743896,1332,-0.8444306459277868,0.2,0.035802126,-0.03632139414548874,,
478,358,335,171520,119.32,0.008158267606631853,0.00025,-0.010212814784608781,0.19091796875,3.641099452972412,0.9477532505989075,1336,-0.8474508300423622,0.2,0.034106046,-0.04019639641046524,,
478,359,336,172032,118.4,0.006423474565963261,0.00025,-0.023667686997214332,0.21435546875,3.6392998695373535,0.9584848880767822,1340,-0.7780219428241253,0.2,0.055415913,-0.09233437478542328,,
478,360,337,172544,118.96,0.007625828875461593,0.00025,-0.019223569630412385,0.17724609375,3.6409003734588623,0.9511572122573853,1344,-0.8150327410548925,0.2,0.025703244,-0.058545976877212524,,
477,362,338,173056,119.68,0.009978721267543733,0.00025,-0.016420308500528336,0.2314453125,3.6403002738952637,0.9502816200256348,1348,-0.8177470955997705,0.2,0.03970906,-0.03389919549226761,,
478,363,339,173568,120.14,0.008863488968927413,0.00025,-0.022283253900241107,0.2294921875,3.640000104904175,0.9554435014724731,1352,-0.7859478481113911,0.2,0.05496394,-0.03789722919464111,,
477,364,340,174080,120.42,0.008026711613638327,0.00025,-0.010889771801885217,0.18310546875,3.6448001861572266,0.9741103649139404,1356,-0.7863867692649364,0.2,0.056415282,-0.044016338884830475,,
477,365,341,174592,120.16,0.005229294030868914,0.00025,-0.014416683581657708,0.17578125,3.6403005123138428,0.9889038801193237,1360,-0.6985138487070799,0.2,0.030399341,-0.04022755101323128,,
477,366,342,175104,120.52,0.0026552057042863453,0.00025,-0.007206844544271007,0.16943359375,3.639500141143799,0.9937855005264282,1364,-0.7511418741196394,0.2,0.020087726,-0.02306801825761795,,
477,367,343,175616,120.18,0.005238393947365694,0.00025,-0.02287956427608151,0.18701171875,3.6372997760772705,0.9782623052597046,1368,-0.7726723589003086,0.2,0.049815908,-0.057751964777708054,,
477,368,344,176128,120.4,0.002938912799436366,0.00025,-0.018743969791103154,0.1787109375,3.6354002952575684,0.9927828907966614,1372,-0.7902052141726017,0.2,0.026080305,-0.01515127532184124,,
477,369,345,176640,120.1,0.006830994228948839,0.00025,-0.022177081351401284,0.16455078125,3.634700059890747,0.950928270816803,1376,-0.7869085222482681,0.2,0.03601394,-0.05879126116633415,,
477,370,346,177152,120.46,0.005613959889160469,0.00025,-0.02172613816219382,0.1923828125,3.6354000568389893,0.960834264755249,1380,-0.8053346052765846,0.2,0.060075358,-0.028013313189148903,,
477,371,347,177664,120.7,0.0071754480741219595,0.00025,-0.02079598093405366,0.17529296875,3.6343002319335938,0.9550009369850159,1384,-0.8239358235150576,0.2,0.03144388,-0.04860342666506767,,
477,372,348,178176,120.02,0.008635211430373602,0.00025,-0.01967704316484742,0.19091796875,3.6308999061584473,0.944278359413147,1388,-0.7463326696306467,0.2,0.06276036,-0.05464383214712143,,
477,374,349,178688,119.58,0.004673211078625172,0.00025,-0.0139166719163768,0.1943359375,3.6312999725341797,0.9846073985099792,1392,-0.7171302568167448,0.2,0.04756961,-0.018544144928455353,,
477,375,350,179200,118.96,0.0028090903178963345,0.00025,-0.011476671963464469,0.1640625,3.632200002670288,0.9936257600784302,1396,-0.7395413033664227,0.2,0.024597822,-0.06143585965037346,,
477,376,351,179712,119.2,0.0031749184272484854,0.00025,-0.021908196446020156,0.18798828125,3.6371002197265625,0.9894596338272095,1400,-0.7472041342407465,0.2,0.036781833,-0.038105882704257965,,
,,,180000,,0.003915820514521329,0.00025,-0.021507180179469287,0.1748046875,,0.9820938110351562,1404,-0.7974119912832975,0.2,0.027315238,-0.046514276415109634,3.7239997386932373,112.0
476,378,352,180224,119.04,,,,,3.63800048828125,,,,,,,,
476,379,353,180736,119.3,0.006236926332348958,0.00025,-0.011844153807032853,0.17236328125,3.642000436782837,0.9696938991546631,1408,-0.8041264079511166,0.2,0.03152197,-0.03153213858604431,,
476,380,354,181248,119.5,0.009576659780577756,0.00025,-0.02250683371676132,0.1728515625,3.643400192260742,0.9185073971748352,1412,-0.8238582741469145,0.2,0.03710263,-0.0007667781319469213,,
476,381,355,181760,119.74,0.005668041223543696,0.00025,-0.017999475239776075,0.1533203125,3.648700475692749,0.9596714973449707,1416,-0.747787369415164,0.2,0.035711825,-0.041829824447631836,,
476,382,356,182272,118.88,0.003322045067761792,0.00025,-0.01382428643410094,0.1083984375,3.6463003158569336,0.9832080602645874,1420,-0.7352682035416365,0.2,0.016827604,-0.045439328998327255,,
476,383,357,182784,118.6,0.003314441375550814,0.00025,-0.014804514212301001,0.15576171875,3.647400140762329,0.9875420928001404,1424,-0.7007658649235964,0.2,0.034091678,-0.0239950530230999,,
476,384,358,183296,118.68,0.003971479076426476,0.00025,-0.021731029206421226,0.1337890625,3.644000291824341,0.9861045479774475,1428,-0.7306934855878353,0.2,0.031197412,-0.05144597217440605,,
476,385,359,183808,118.56,0.005925433251832146,0.00025,-0.022298997108009644,0.1875,3.6436002254486084,0.969048798084259,1432,-0.709415253251791,0.2,0.033363514,-0.04472549259662628,,
476,386,360,184320,117.96,0.0035549507156247273,0.00025,-0.020584917278029025,0.12890625,3.644700050354004,0.9844596982002258,1436,-0.6980852987617254,0.2,0.030581504,-0.03460828214883804,,
476,387,361,184832,117.36,0.0035080954985460266,0.00025,-0.015091591398231685,0.134765625,3.6455001831054688,0.982761025428772,1440,-0.6713300812989473,0.2,0.025809862,-0.02746419981122017,,
476,389,362,185344,116.98,0.0017049121506715892,0.00025,-0.012931230128742754,0.16064453125,3.6465003490448,0.9931200742721558,1444,-0.6496842745691538,0.2,0.037788704,-0.02895086631178856,,
476,390,363,185856,116.8,0.003055052009585779,0.00025,-0.014815178437856957,0.126953125,3.641200065612793,0.9876918196678162,1448,-0.630177104845643,0.2,0.030992322,-0.02631411701440811,,
476,391,364,186368,117.1,0.0018094634451699676,0.00025,-0.019005970156285912,0.14404296875,3.641400098800659,0.9929435849189758,1452,-0.63458610791713,0.2,0.033526022,-0.050304729491472244,,
476,392,365,186880,116.78,0.0027503321562107885,0.00025,-0.005136564024724066,0.13916015625,3.64400053024292,0.9928010106086731,1456,-0.6301307156682014,0.2,0.03215015,-0.027070222422480583,,
476,393,366,187392,117.02,0.0017177337413158966,0.00025,-0.015336333482991904,0.169921875,3.6488003730773926,0.9953960180282593,1460,-0.6116028632968664,0.2,0.029496225,-0.03572075068950653,,
476,394,367,187904,116.36,0.0023020371627353597,0.00025,-0.013548710790928453,0.1103515625,3.6499996185302734,0.9935506582260132,1464,-0.6087361238896847,0.2,0.017823834,-0.02163984812796116,,
476,395,368,188416,116.02,0.0031538803777948488,0.00025,-0.013132085732650012,0.11376953125,3.651900053024292,0.9853795766830444,1468,-0.5958219887688756,0.2,0.022546463,-0.03483603522181511,,
476,396,369,188928,115.52,0.0017855852893262636,0.00025,-0.010216763592325151,0.10009765625,3.655900478363037,0.9924191832542419,1472,-0.6119524445384741,0.2,0.025348883,-0.02425074577331543,,
476,397,370,189440,115.76,0.00396985737097566,0.00025,-0.013418015674687922,0.12890625,3.6615002155303955,0.9768900275230408,1476,-0.6383488215506077,0.2,0.031194268,-0.03701595589518547,,
476,398,371,189952,115.84,0.003502919546008343,0.00025,-0.008091705734841526,0.1337890625,3.663400173187256,0.9867441058158875,1480,-0.6585781518369913,0.2,0.03916146,-0.044399362057447433,,
476,399,372,190464,116.06,0.0017518917811685242,0.00025,-0.012801469070836902,0.14892578125,3.6696996688842773,0.9926733374595642,1484,-0.6411504279822111,0.2,0.021249916,-0.05473139137029648,,
476,400,373,190976,115.8,0.0025807552719925297,0.00025,-0.008164509083144367,0.09765625,3.665299892425537,0.9905871748924255,1488,-0.6413640640676022,0.2,0.019616053,-0.01760144904255867,,
476,401,374,191488,115.54,0.0038798175773990806,0.00025,-0.018228328874101862,0.1435546875,3.6644997596740723,0.9846378564834595,1492,-0.6568525768816471,0.2,0.027493376,-0.049768030643463135,,
476,402,375,192000,115.4,0.002858958872820949,0.00025,-0.014216538722394034,0.13427734375,3.668600559234619,0.9902366995811462,1496,-0.6803569663316011,0.2,0.027608791,-0.01899903267621994,,
476,403,376,192512,114.56,0.001852693761975388,0.00025,-0.011419398186262697,0.1650390625,3.6652002334594727,0.9922401905059814,1500,-0.6661859061568975,0.2,0.019679286,-0.028294309973716736,,
476,404,377,193024,114.06,0.0057550722267478704,0.00025,-0.011116792418761179,0.12548828125,3.6628005504608154,0.9783544540405273,1504,-0.7211996484547853,0.2,0.031455923,-0.0309455469250679,,
476,405,378,193536,113.92,0.0020263110473024426,0.00025,-0.014870823069941252,0.12890625,3.6633996963500977,0.9952171444892883,1508,-0.6669032461941242,0.2,0.017622001,-0.023157473653554916,,
476,406,379,194048,113.6,0.001495085680289776,0.00025,-0.012406622903654352,0.13720703125,3.6629998683929443,0.995111882686615,1512,-0.6588108129799366,0.2,0.020538876,-0.025694604963064194,,
476,408,380,194560,113.04,0.0021594929439743282,0.00025,-0.00734192319214344,0.1484375,3.666299819946289,0.9919232130050659,1516,-0.6596093978732824,0.2,0.019282945,-0.04431922361254692,,
476,409,381,195072,114.12,0.0022810101800132543,0.00025,-0.007315931550692767,0.10009765625,3.661100149154663,0.9915018677711487,1520,-0.6536246323958039,0.2,0.021103889,-0.03953368589282036,,
476,410,382,195584,114.98,0.01369761700334493,0.00025,-0.020002370874863118,0.2392578125,3.6592001914978027,0.944683313369751,1524,-0.8297118209302425,0.2,0.050479423,-0.07418057322502136,,
476,411,383,196096,115.3,0.011335175164276734,0.00025,-0.018324470205698162,0.220703125,3.654099702835083,0.9279730916023254,1528,-0.8064669705927372,0.2,0.03596834,-0.05996411293745041,,
476,412,384,196608,115.64,0.007194444639026187,0.00025,-0.012110961368307471,0.1494140625,3.657299757003784,0.9541980624198914,1532,-0.712320938706398,0.2,0.046190795,-0.02112688682973385,,
