time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/clip_range,train/approx_kl,train/loss,train/value_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
342,362,4.79319953918457,243,124416,183.96,968,-0.01337376335868612,0.855178713798523,0.21875,-0.8782523386180401,0.2,0.043312263,-0.05028571933507919,0.02387083478970453,0.00025,,
344,362,4.757699489593506,244,124928,184.6,972,-0.005079057940747589,0.856265664100647,0.29296875,-0.9230823367834091,0.2,0.03074013,-0.03905358910560608,0.0311096555669792,0.00025,,
345,362,4.718899726867676,245,125440,185.78,976,-0.0057779207127168775,0.893858015537262,0.220703125,-0.7953700628131628,0.2,0.0317307,-0.019408805295825005,0.04106157424394041,0.00025,,
347,362,4.700399398803711,246,125952,186.82,980,-0.015167671896051615,0.8943955302238464,0.24658203125,-0.9114905912429094,0.2,0.04917296,-0.06828117370605469,0.037894513399805874,0.00025,,
348,362,4.70129919052124,247,126464,189.58,984,-0.02042715670540929,0.91144198179245,0.21728515625,-0.9245496112853289,0.2,0.038380206,-0.07619744539260864,0.025068936229217798,0.00025,,
349,363,4.688199043273926,248,126976,189.24,988,-0.029196027724538,0.8840293288230896,0.279296875,-0.8654122184962034,0.2,0.064961374,0.0009102374315261841,0.044628720672335476,0.00025,,
351,363,4.6165995597839355,249,127488,192.56,992,-0.008749154338147491,0.9265119433403015,0.18798828125,-0.7711463179439306,0.2,0.037955195,-0.025448894128203392,0.03288316261023283,0.00025,,
352,363,4.6561994552612305,250,128000,189.82,996,0.002400420664343983,0.7586740851402283,0.259765625,-1.0398158747702837,0.2,0.03606573,-0.0077682118862867355,0.18652131664566696,0.00025,,
353,363,4.749999523162842,251,128512,183.88,1000,0.0070622958592139184,0.9508445858955383,0.23486328125,-0.7602860871702433,0.2,0.031998508,-0.018639126792550087,0.06908756966004148,0.00025,,
354,363,4.8284993171691895,252,129024,178.28,1004,-0.014744243904715404,0.8720422983169556,0.18310546875,-0.6936896275728941,0.2,0.035588298,-0.009687859565019608,0.04578067280817777,0.00025,,
356,363,4.840899467468262,253,129536,178.24,1008,-0.014313568419311196,0.8912771344184875,0.1806640625,-0.7688341252505779,0.2,0.040569432,-0.015242022462189198,0.03394643688807264,0.00025,,
357,363,4.841999053955078,254,130048,177.52,1012,-0.014395281090401113,0.8983461856842041,0.212890625,-0.8899113796651363,0.2,0.03395224,5.666166543960571e-05,0.04875289893243462,0.00025,,
358,363,4.805699348449707,255,130560,179.28,1016,-0.006145001330878586,0.9008059501647949,0.23486328125,-0.8531623128801584,0.2,0.05577458,-0.03640172630548477,0.032827902236022055,0.00025,,
360,363,4.792999267578125,256,131072,178.56,1020,0.003547831787727773,0.7198957204818726,0.37548828125,-1.0849182456731796,0.2,0.053361766,0.10422864556312561,0.2525722781429067,0.00025,,
361,363,4.768099308013916,257,131584,177.26,1024,0.0036126337945461273,0.7617073655128479,0.30712890625,-0.869298567995429,0.2,0.032268673,-0.018692951649427414,0.1882323349127546,0.00025,,
362,363,4.820799350738525,258,132096,175.24,1028,-0.016848808154463768,0.9374071359634399,0.23046875,-0.9037344977259636,0.2,0.027411543,-0.009818080812692642,0.09532592934556305,0.00025,,
364,363,4.827699184417725,259,132608,174.64,1032,-0.026966516219545156,0.7524701356887817,0.27783203125,-0.9013732876628637,0.2,0.0407243,-0.004351869225502014,0.06888126791454852,0.00025,,
365,364,4.884099006652832,260,133120,172.38,1036,-0.023892657656688243,0.9145321249961853,0.22021484375,-0.9462662190198898,0.2,0.02702402,-0.03608033061027527,0.031899944704491645,0.00025,,
366,364,4.937699317932129,261,133632,172.08,1040,-0.01416903390781954,0.8729881644248962,0.2548828125,-0.9752735495567322,0.2,0.033499725,0.07407712191343307,0.1385255039203912,0.00025,,
368,364,4.919699192047119,262,134144,172.26,1044,-0.016296273039188236,0.8593260645866394,0.208984375,-0.934320192784071,0.2,0.04208246,-0.033878814429044724,0.0576367027242668,0.00025,,
369,364,4.965299606323242,263,134656,168.64,1048,-0.022768729191739112,0.9337292909622192,0.23486328125,-0.9144594222307205,0.2,0.02986154,-0.04303917661309242,0.038260347733739763,0.00025,,
370,364,5.024999618530273,264,135168,163.94,1052,-0.013708408310776576,0.9348998069763184,0.24072265625,-0.9995536375790834,0.2,0.0470671,-0.05547487363219261,0.04892985412152484,0.00025,,
372,364,5.042599678039551,265,135680,164.8,1056,-0.01676381574361585,0.9197450876235962,0.2392578125,-0.9686834868043661,0.2,0.03260354,-0.06428517401218414,0.03607533063041046,0.00025,,
373,364,5.06149959564209,266,136192,163.02,1060,-0.020945543132256716,0.8277769088745117,0.24609375,-1.0501994248479605,0.2,0.035040878,-0.05677239969372749,0.04975722078233957,0.00025,,
375,364,5.027499675750732,267,136704,164.42,1064,-0.019666879292344674,0.9211982488632202,0.23388671875,-0.9531708527356386,0.2,0.031258415,-0.06257490068674088,0.026093600230524316,0.00025,,
376,364,5.011599540710449,268,137216,164.8,1068,-0.0015120379975996912,0.7248502969741821,0.3369140625,-1.0158876795321703,0.2,0.05227155,-0.014822401106357574,0.16397859004791826,0.00025,,
377,364,5.006499767303467,269,137728,163.98,1072,-0.022181588632520288,0.8393926024436951,0.2177734375,-1.020747633650899,0.2,0.032565616,-0.04546055570244789,0.03433854546165094,0.00025,,
379,364,5.109399795532227,270,138240,158.3,1076,-0.013062320067547262,0.7758030295372009,0.19921875,-1.0094206184148788,0.2,0.023335308,0.028652656823396683,0.14218631107360125,0.00025,,
380,364,5.097700119018555,271,138752,157.36,1080,-0.019661021826323122,0.7417421340942383,0.26806640625,-0.9799437522888184,0.2,0.03370225,-0.04480043053627014,0.040915151534136385,0.00025,,
382,364,5.152299880981445,272,139264,154.58,1084,-0.02184477908303961,0.7651614546775818,0.21435546875,-0.9791577756404877,0.2,0.04681714,-0.044491447508335114,0.03134334570495412,0.00025,,
383,364,5.17549991607666,273,139776,150.16,1088,-0.012678871920797974,0.8726909756660461,0.271484375,-0.9145916886627674,0.2,0.061203677,-0.019813261926174164,0.032697404734790325,0.00025,,
,,,,140000,,1092,-0.0167465508566238,0.841560423374176,0.2158203125,-0.8844558484852314,0.2,0.027415076,-0.04354464262723923,0.03639357420615852,0.00025,5.639999866485596,100.0
385,363,5.1887993812561035,274,140288,149.96,,,,,,,,,,,,
386,363,5.222899913787842,275,140800,148.42,1096,-0.014228249725420028,0.9081628918647766,0.25048828125,-0.947978438809514,0.2,0.03507065,-0.04394412785768509,0.04132140945876017,0.00025,,
388,363,5.238299369812012,276,141312,145.4,1100,-0.024139387300238013,0.9475928544998169,0.205078125,-0.8610147386789322,0.2,0.03201926,0.0024884119629859924,0.02986207976937294,0.00025,,
389,364,5.313000679016113,277,141824,141.24,1104,-0.016433991258963943,0.945798933506012,0.20751953125,-0.9283656887710094,0.2,0.017240565,-0.027008093893527985,0.023622255510417745,0.00025,,
391,363,5.284599781036377,278,142336,142.28,1108,-0.022916436835657805,0.9500424265861511,0.20947265625,-0.9790726844221354,0.2,0.039557114,-0.029207568615674973,0.024712115031434223,0.00025,,
392,363,5.294600009918213,279,142848,142.46,1112,-0.025681320170406252,0.863115131855011,0.2978515625,-0.985977541655302,0.2,0.033143684,-0.05623457208275795,0.15199388528708369,0.00025,,
393,363,5.281999588012695,280,143360,142.64,1116,-0.017295006167842075,0.9410669803619385,0.2001953125,-0.9563314039260149,0.2,0.028344022,-0.02450934424996376,0.03634518844773993,0.00025,,
395,364,5.265799045562744,281,143872,143.02,1120,-0.0282444461772684,0.9458105564117432,0.2158203125,-0.8443246968090534,0.2,0.03464976,-0.048020437359809875,0.025922165252268314,0.00025,,
396,364,5.25469970703125,282,144384,142.96,1124,-0.0026305115898139775,0.8905652761459351,0.2470703125,-0.9486767407506704,0.2,0.020872433,0.0051078516989946365,0.12983050348702818,0.00025,,
398,364,5.340299129486084,283,144896,138.96,1128,-0.021720610500779003,0.9175814390182495,0.19580078125,-0.9556140657514334,0.2,0.022801042,-0.009433135390281677,0.1287622752133757,0.00025,,
399,364,5.330099582672119,284,145408,140.06,1132,-0.011077681483584456,0.9630773663520813,0.19580078125,-0.8835738301277161,0.2,0.033577148,-0.010207034647464752,0.06084273767191917,0.00025,,
400,364,5.369198799133301,285,145920,139.26,1136,-0.010095458652358502,0.9481874108314514,0.21533203125,-0.9789144061505795,0.2,0.02845661,-0.019993983209133148,0.12915482907555997,0.00025,,
402,364,5.3767991065979,286,146432,139.36,1140,-0.02002258226275444,0.9295857548713684,0.19970703125,-0.9390153083950281,0.2,0.032204468,-0.04997868090867996,0.07759371458087116,0.00025,,
403,364,5.3582987785339355,287,146944,140.3,1144,-0.02637146646156907,0.932856023311615,0.24267578125,-1.023993456736207,0.2,0.050513566,-0.054454587399959564,0.03448697814019397,0.00025,,
404,364,5.3921990394592285,288,147456,139.24,1148,-0.00919225937104784,0.8891317844390869,0.216796875,-1.0049515273422003,0.2,0.031684134,0.05332094803452492,0.1327692347113043,0.00025,,
406,364,5.394599437713623,289,147968,138.88,1152,-0.028119359107222408,0.9462226629257202,0.2470703125,-1.0387027747929096,0.2,0.032416105,-0.05187532305717468,0.0552182734827511,0.00025,,
407,364,5.404599666595459,290,148480,138.14,1156,-0.020615858025848866,0.9467856884002686,0.17724609375,-0.8921473529189825,0.2,0.021862976,-0.034689709544181824,0.038652474991977215,0.00025,,
409,364,5.435699462890625,291,148992,137.16,1160,-0.017144752491731197,0.9164556264877319,0.2138671875,-0.8516913708299398,0.2,0.036810745,-0.058827683329582214,0.03331787668867037,0.00025,,
410,364,5.433999538421631,292,149504,134.34,1164,-0.0044258509879000485,0.9530420899391174,0.25341796875,-0.941827205941081,0.2,0.05601637,-0.028055133298039436,0.02714840287808329,0.00025,,
411,364,5.445799350738525,293,150016,134.76,1168,-0.019424673344474286,0.9159746170043945,0.166015625,-0.8570618163794279,0.2,0.026339926,-0.04179496318101883,0.032098704075906426,0.00025,,
413,364,5.476098537445068,294,150528,132.26,1172,-0.024245555803645402,0.9445300102233887,0.25048828125,-0.9035897701978683,0.2,0.03834288,-0.0479782298207283,0.04759030730929226,0.00025,,
414,364,5.532499313354492,295,151040,130.18,1176,-0.007945849152747542,0.8954353332519531,0.15234375,-0.8304196391254663,0.2,0.025205374,0.003514939919114113,0.13952260161750019,0.00025,,
415,364,5.568399429321289,296,151552,129.72,1180,-0.02225658207316883,0.9654688239097595,0.193359375,-0.8327124956995249,0.2,0.03452812,-0.027278825640678406,0.03521875670412555,0.00025,,
417,364,5.599799156188965,297,152064,129.54,1184,-0.024403655639616773,0.9793938994407654,0.16552734375,-0.8166481722146273,0.2,0.02905285,-0.038984816521406174,0.02692619024310261,0.00025,,
418,364,5.5540995597839355,298,152576,129.98,1188,-0.019568517367588356,0.9270936846733093,0.2080078125,-0.8896077666431665,0.2,0.04272587,-0.07568709552288055,0.04103966505499557,0.00025,,
420,364,5.563698768615723,299,153088,131.76,1192,-0.023331708362093195,0.9278730750083923,0.298828125,-1.0141576956957579,0.2,0.039082415,-0.0720960944890976,0.0313741302525159,0.00025,,
421,364,5.56619930267334,300,153600,132.04,1196,-0.014260086987633258,0.8734936118125916,0.2490234375,-0.9932343438267708,0.2,0.059741028,-0.029056642204523087,0.03655392461223528,0.00025,,
422,364,5.545999526977539,301,154112,132.4,1200,-0.027021620830055326,0.8819018602371216,0.2734375,-0.9971980694681406,0.2,0.046238266,-0.041041355580091476,0.04279837914509699,0.00025,,
424,364,5.538898944854736,302,154624,135.0,1204,-0.0245533874258399,0.861253023147583,0.28125,-0.9909369461238384,0.2,0.052803922,-0.042745232582092285,0.03827579173957929,0.00025,,
425,364,5.535299301147461,303,155136,136.38,1208,-0.01617268699919805,0.942857563495636,0.2060546875,-1.003163579851389,0.2,0.030348731,-0.051926709711551666,0.026445775176398456,0.00025,,
426,364,5.532299041748047,304,155648,137.14,1212,-0.01925314264371991,0.9392819404602051,0.2548828125,-1.040268199518323,0.2,0.028243057,-0.04128192365169525,0.03206130876787938,0.00025,,
428,364,5.58799934387207,305,156160,136.92,1216,-0.014902371272910386,0.9496666193008423,0.224609375,-1.0640049558132887,0.2,0.043590467,0.01676192320883274,0.04487857548519969,0.00025,,
429,364,5.5542988777160645,306,156672,138.94,1220,-0.011264688393566757,0.9746854305267334,0.205078125,-0.8448865488171577,0.2,0.024218496,-0.03202125430107117,0.08960566518362612,0.00025,,
430,364,5.564500331878662,307,157184,138.42,1224,-0.014028926932951435,0.8788555264472961,0.23046875,-1.0116970427334309,0.2,0.030797644,-0.009286997839808464,0.1826369420159608,0.00025,,
432,364,5.639899253845215,308,157696,136.32,1228,-0.012496292387368158,0.9725805521011353,0.1845703125,-0.8071461636573076,0.2,0.026518881,-0.03470439836382866,0.04024218613631092,0.00025,,
433,364,5.643098831176758,309,158208,137.04,1232,-0.02901680808281526,0.9205870032310486,0.21630859375,-0.8740179166197777,0.2,0.048285075,-0.059814952313899994,0.055109395761974156,0.00025,,
435,364,5.627599716186523,310,158720,136.76,1236,-0.01972952764481306,0.9706774353981018,0.1875,-0.8756593838334084,0.2,0.040675163,-0.0559767484664917,0.02128258708398789,0.00025,,
436,364,5.643099784851074,311,159232,137.28,1240,-0.022849579341709614,0.9204691648483276,0.19384765625,-1.0056642051786184,0.2,0.03375976,-0.05101597309112549,0.039576778828632087,0.00025,,
437,364,5.654798984527588,312,159744,136.44,1244,-0.013607441214844584,0.9571651220321655,0.263671875,-0.9821302331984043,0.2,0.03724037,-0.046414755284786224,0.04441707773366943,0.00025,,
,,,,160000,,1248,-0.02274536114418879,0.9061362743377686,0.27978515625,-0.967375136911869,0.2,0.042700537,-0.060304902493953705,0.05097349907737225,0.00025,6.259999752044678,98.0
440,364,5.685198783874512,313,160256,137.38,,,,,,,,,,,,
441,364,5.714599609375,314,160768,137.0,1252,-0.01605567493243143,0.9368460774421692,0.20458984375,-0.8416226673871279,0.2,0.030171664,-0.004010528326034546,0.058044039527885616,0.00025,,
442,364,5.736198902130127,315,161280,134.28,1256,-0.02360539374058135,0.9282941818237305,0.25927734375,-0.9496328383684158,0.2,0.02949979,-0.01257302425801754,0.052674760459922254,0.00025,,
444,364,5.7136993408203125,316,161792,136.12,1260,-0.007561870326753706,0.963843584060669,0.16845703125,-0.7643681038171053,0.2,0.029220376,-0.017334681004285812,0.06680503490497358,0.00025,,
445,364,5.726799964904785,317,162304,135.98,1264,-0.00142801454057917,0.874154806137085,0.1943359375,-0.826856529340148,0.2,0.020508751,0.13824798166751862,0.20101762667763978,0.00025,,
446,364,5.7596001625061035,318,162816,135.9,1268,-0.017810141638619825,0.957015872001648,0.22265625,-0.8112024907022715,0.2,0.03495757,-0.04802669584751129,0.03856883238768205,0.00025,,
448,364,5.750899791717529,319,163328,138.06,1272,-0.027753947710152715,0.94920814037323,0.20166015625,-0.9402741212397814,0.2,0.043296188,-0.04745366424322128,0.036481612478382885,0.00025,,
449,364,5.7935991287231445,320,163840,135.38,1276,-0.026849941234104335,0.9531528353691101,0.24072265625,-1.029576275497675,0.2,0.035180658,-0.03676614910364151,0.05602946982253343,0.00025,,
450,364,5.785599231719971,321,164352,137.8,1280,-0.0006806430174037814,0.9600918292999268,0.26953125,-0.9078433997929096,0.2,0.031090714,-0.022745367139577866,0.04097936500329524,0.00025,,
452,364,5.772398471832275,322,164864,138.36,1284,-0.005929975886829197,0.9359440803527832,0.2705078125,-0.9709777683019638,0.2,0.03654678,-0.02477468177676201,0.06673274736385792,0.00025,,
453,364,5.7667999267578125,323,165376,137.38,1288,-0.021576056140474975,0.9329249858856201,0.2197265625,-0.9510870389640331,0.2,0.037772883,-0.0276041217148304,0.03216687077656388,0.00025,,
454,364,5.768899440765381,324,165888,136.4,1292,-0.020749237039126456,0.9546921849250793,0.2490234375,-0.8532428108155727,0.2,0.04512675,-0.04001959413290024,0.03430705201753881,0.00025,,
456,364,5.79849910736084,325,166400,134.14,1296,-0.01877802927629091,0.950160026550293,0.17333984375,-0.8885146155953407,0.2,0.024943588,-0.06483615189790726,0.027813086489913985,0.00025,,
457,364,5.804399490356445,326,166912,133.3,1300,-0.022822994127636775,0.9345245361328125,0.205078125,-0.8070033043622971,0.2,0.053119145,-0.05981263890862465,0.037280689633917063,0.00025,,
459,364,5.8336992263793945,327,167424,130.84,1304,-0.008978142577689141,0.9652209281921387,0.15478515625,-0.7921131905168295,0.2,0.0238377,-0.005607265047729015,0.024829349829815328,0.00025,,
460,364,5.87769889831543,328,167936,127.9,1308,-0.015710388135630637,0.9633932113647461,0.21142578125,-0.819852439686656,0.2,0.025590973,-0.07750166952610016,0.0197295591206057,0.00025,,
461,364,5.902999401092529,329,168448,124.68,1312,-0.016838299517985433,0.994845449924469,0.19677734375,-0.7727602999657393,0.2,0.016347267,-0.036754969507455826,0.0050993589393328875,0.00025,,
463,364,5.859199047088623,330,168960,126.78,1316,-0.033616960630752146,0.9850209951400757,0.224609375,-0.8952207043766975,0.2,0.027072549,-0.048189517110586166,0.013906993350246921,0.00025,,
464,364,5.879098415374756,331,169472,126.58,1320,-0.02395417811931111,0.9216799139976501,0.15087890625,-0.9348242413252592,0.2,0.013133806,-0.01653219573199749,0.09426099836127833,0.00025,,
465,364,5.845698833465576,332,169984,127.94,1324,-0.018725314585026354,0.963816225528717,0.1982421875,-0.9906774032860994,0.2,0.0272719,-0.028329741209745407,0.06801388831809163,0.00025,,
467,364,5.8159990310668945,333,170496,127.76,1328,-0.017849064926849678,0.9143862724304199,0.2353515625,-1.1414713524281979,0.2,0.042090207,-0.05161081254482269,0.05104811553610489,0.00025,,
468,364,5.7967987060546875,334,171008,129.38,1332,-0.0247279706527479,0.9581673741340637,0.20068359375,-0.9945375341922045,0.2,0.026018312,-0.03383137658238411,0.033137106394860893,0.00025,,
469,364,5.78749942779541,335,171520,130.62,1336,-0.02368822623975575,0.9235775470733643,0.24609375,-1.0517589431256056,0.2,0.047521707,-0.06795312464237213,0.04795751872006804,0.00025,,
471,365,5.810100078582764,336,172032,131.94,1340,-0.024741515051573515,0.9140134453773499,0.2216796875,-1.0474128648638725,0.2,0.024861008,-0.0675826370716095,0.0412219378631562,0.00025,,
472,365,5.812499523162842,337,172544,133.1,1344,-0.0281570729566738,0.8509811162948608,0.228515625,-1.0343825910240412,0.2,0.033157505,-0.04724704474210739,0.045047157211229205,0.00025,,
474,365,5.806400299072266,338,173056,134.08,1348,-0.024914096866268665,0.9020407795906067,0.26220703125,-1.1223070621490479,0.2,0.05007171,-0.06089501455426216,0.03801906871376559,0.00025,,
475,365,5.788800239562988,339,173568,132.86,1352,-0.001595023029949516,0.8395429253578186,0.265625,-0.9901767838746309,0.2,0.036116928,-0.041157472878694534,0.08338174695381895,0.00025,,
476,365,5.766299247741699,340,174080,130.58,1356,-0.02266940742265433,0.8971487879753113,0.21484375,-0.9248106088489294,0.2,0.056600437,-0.05100921168923378,0.030818830069620162,0.00025,,
478,365,5.806300163269043,341,174592,128.98,1360,-0.012769095599651337,0.9397915005683899,0.2197265625,-0.8236124143004417,0.2,0.035677187,-0.016988065093755722,0.032847247552126646,0.00025,,
479,365,5.801398754119873,342,175104,128.44,1364,-0.020849594846367836,0.966651439666748,0.21044921875,-0.8613547366112471,0.2,0.03110138,-0.0636933222413063,0.016459473190479912,0.00025,,
480,365,5.808399677276611,343,175616,127.62,1368,-0.013306742592249066,0.9767407178878784,0.19287109375,-0.7792596891522408,0.2,0.02511277,-0.04136813431978226,0.01799157891946379,0.00025,,
482,365,5.815199375152588,344,176128,127.0,1372,-0.023004412360023707,0.993610680103302,0.17724609375,-0.8280019406229258,0.2,0.018895451,-0.05449099466204643,0.005343294185877312,0.00025,,
483,365,5.769299507141113,345,176640,129.54,1376,-0.028801116190152243,0.9646104574203491,0.244140625,-0.9975202716886997,0.2,0.02762185,-0.02853008732199669,0.047833107702899724,0.00025,,
484,365,5.7692999839782715,346,177152,128.08,1380,-0.012860744202043861,0.8289090394973755,0.25244140625,-1.151146650314331,0.2,0.028656006,0.09333817660808563,0.21821923926472664,0.00025,,
486,365,5.785899639129639,347,177664,127.8,1384,-0.008719675475731492,0.9553195238113403,0.26953125,-1.0099038891494274,0.2,0.031356923,-0.04509899765253067,0.0612809075973928,0.00025,,
487,365,5.74739933013916,348,178176,128.82,1388,-0.02340252505382523,0.9696959257125854,0.20068359375,-1.0043234564363956,0.2,0.035564184,-0.03823358565568924,0.027209490683162585,0.00025,,
488,365,5.743899345397949,349,178688,130.58,1392,-0.02987447613850236,0.9349792003631592,0.2724609375,-0.9873978663235903,0.2,0.029202092,-0.06536229699850082,0.03149670531274751,0.00025,,
490,365,5.6975998878479,350,179200,130.4,1396,-0.017670847359113395,0.9712532758712769,0.21240234375,-0.9944306779652834,0.2,0.028344307,-0.054556213319301605,0.02788188826525584,0.00025,,
491,365,5.6797990798950195,351,179712,131.02,1400,-0.021571273406152613,0.9491923451423645,0.22314453125,-0.9778875671327114,0.2,0.03701692,-0.04762142524123192,0.02231337025295943,0.00025,,
,,,,180000,,1404,-0.014818285941146314,0.938463032245636,0.19287109375,-0.9608446750789881,0.2,0.028002461,-0.025312354788184166,0.03331691212952137,0.00025,6.239999771118164,98.0
493,364,5.66689920425415,352,180224,131.42,,,,,,,,,,,,
495,364,5.6725993156433105,353,180736,132.12,1408,-0.016048766497988254,0.9352618455886841,0.21435546875,-0.9638823736459017,0.2,0.0336196,-0.06377295404672623,0.03851183730876073,0.00025,,
496,365,5.6614990234375,354,181248,134.32,1412,-0.028711146442219615,0.9480234980583191,0.26123046875,-0.8497097212821245,0.2,0.039719384,-0.052034374326467514,0.02097545101423748,0.00025,,
497,365,5.649198532104492,355,181760,134.66,1416,-0.02603207086212933,0.9479972124099731,0.265625,-0.996844470500946,0.2,0.036750145,-0.04005514085292816,0.03979376336792484,0.00025,,
499,365,5.689599990844727,356,182272,133.82,1420,-0.010104711021995172,0.9644781351089478,0.22900390625,-0.7994967754930258,0.2,0.029605674,-0.03666197508573532,0.02866594272200018,0.00025,,
500,365,5.706600189208984,357,182784,132.12,1424,-0.011567682842724025,0.9734416604042053,0.21240234375,-0.8285916894674301,0.2,0.031255383,-0.03557361662387848,0.018474952084943652,0.00025,,
501,365,5.7689995765686035,358,183296,129.84,1428,-0.023846612370107323,0.9835588335990906,0.1611328125,-0.7987843956798315,0.2,0.028935678,-0.054879654198884964,0.013219429645687342,0.00025,,
503,365,5.809299468994141,359,183808,129.12,1432,-0.017894414166221395,0.9875346422195435,0.17919921875,-0.8428227230906487,0.2,0.024160609,-0.033799394965171814,0.012783171943738125,0.00025,,
504,365,5.8339996337890625,360,184320,126.06,1436,-0.02309814642649144,0.9747412800788879,0.17724609375,-0.806905722245574,0.2,0.02498629,-0.05133197456598282,0.016127044858876616,0.00025,,
506,365,5.837299346923828,361,184832,124.54,1440,-0.016979840584099293,0.9836474657058716,0.1552734375,-0.786986792460084,0.2,0.027103279,0.012380333617329597,0.012035282445140183,0.00025,,
507,365,5.860199451446533,362,185344,121.4,1444,-0.02379230357473716,0.9881256818771362,0.181640625,-0.8375650644302368,0.2,0.029786278,-0.05020320042967796,0.010955638441373594,0.00025,,
508,365,5.88599967956543,363,185856,120.32,1448,-0.006698916957248002,0.971045732498169,0.19189453125,-0.7198599930852652,0.2,0.027694445,-0.018107105046510696,0.014033493425813504,0.00025,,
510,365,5.852099418640137,364,186368,122.9,1452,-0.0275821398536209,0.9796960949897766,0.2314453125,-0.7743976134806871,0.2,0.039769053,-0.016143182292580605,0.026915610651485622,0.00025,,
511,365,5.853999137878418,365,186880,122.38,1456,-0.015046561660710722,0.9004613161087036,0.22705078125,-0.8604093454778194,0.2,0.04884244,0.015485629439353943,0.14896576991304755,0.00025,,
512,365,5.859199047088623,366,187392,122.62,1460,-0.014731841161847115,0.9684759378433228,0.1748046875,-0.6773527413606644,0.2,0.026451293,-0.031783170998096466,0.026535056967986748,0.00025,,
514,365,5.8491997718811035,367,187904,123.52,1464,-0.017158002709038556,0.9927787184715271,0.19970703125,-0.7447818741202354,0.2,0.040824793,-0.02596418373286724,0.006241510833206121,0.00025,,
515,365,5.843499183654785,368,188416,123.86,1468,-0.022421483939979225,0.9202920198440552,0.22216796875,-0.8411582130938768,0.2,0.036434777,-0.028356801718473434,0.06628543662372977,0.00025,,
516,365,5.892000198364258,369,188928,123.22,1472,-0.029537117574363947,0.9566369652748108,0.2392578125,-0.9388444498181343,0.2,0.052953385,-0.05643980950117111,0.031706636102171615,0.00025,,
518,365,5.900700092315674,370,189440,123.24,1476,-0.03133457276271656,0.9511327743530273,0.224609375,-0.9240710940212011,0.2,0.03971994,-0.07100170105695724,0.03283047227887437,0.00025,,
519,365,5.90369987487793,371,189952,122.88,1480,-0.013953035115264356,0.958348274230957,0.23193359375,-0.861194608733058,0.2,0.04216112,-0.0580008402466774,0.03090756430174224,0.00025,,
520,365,5.910899639129639,372,190464,122.74,1484,-0.017727289523463696,0.9584357738494873,0.22119140625,-0.820735789835453,0.2,0.038564637,0.029361281543970108,0.022343668184475973,0.00025,,
522,365,5.909799575805664,373,190976,121.22,1488,-0.031214767892379314,0.9284375905990601,0.2578125,-0.9106008782982826,0.2,0.058148738,-0.025090113282203674,0.04263256600825116,0.00025,,
523,365,5.957000255584717,374,191488,122.92,1492,-0.02671014453517273,0.9265347719192505,0.2265625,-0.8354788720607758,0.2,0.049847122,-0.0682334452867508,0.03792988776694983,0.00025,,
525,365,5.95789909362793,375,192000,123.78,1496,-0.009164606221020222,0.9604411125183105,0.27294921875,-0.8855836037546396,0.2,0.04586693,-0.026048067957162857,0.043056596943642944,0.00025,,
526,365,5.9463982582092285,376,192512,124.5,1500,-0.022002998390235007,0.9610824584960938,0.24267578125,-0.8014544509351254,0.2,0.04355778,-0.04524281993508339,0.03346831997623667,0.00025,,
527,365,5.961299419403076,377,193024,123.3,1504,-0.007088232145179063,0.9468070268630981,0.2333984375,-0.8516215831041336,0.2,0.056341745,-0.03364260867238045,0.04538857063744217,0.00025,,
529,365,5.958299160003662,378,193536,121.98,1508,-0.004808955040061846,0.9857439398765564,0.146484375,-0.6615836936980486,0.2,0.018534387,-0.015509149990975857,0.020606891237548552,0.00025,,
530,365,5.9661993980407715,379,194048,122.06,1512,-0.01165169628802687,0.9740191102027893,0.1611328125,-0.7051997669041157,0.2,0.027913656,-0.06181912496685982,0.021450624422868714,0.00025,,
531,365,5.9643988609313965,380,194560,121.5,1516,-0.02754888017079793,0.9844421744346619,0.23388671875,-0.8178254496306181,0.2,0.039489776,-0.05883507430553436,0.01605130490497686,0.00025,,
533,365,5.9596991539001465,381,195072,121.74,1520,-0.019687087828060612,0.9815623760223389,0.193359375,-0.724781671538949,0.2,0.027133536,-0.015519276261329651,0.015505525254411623,0.00025,,
534,365,5.939099311828613,382,195584,122.06,1524,-0.01781162151019089,0.9868854284286499,0.18798828125,-0.7540674433112144,0.2,0.049862273,-0.04664737731218338,0.014878378569846973,0.00025,,
535,365,5.9098992347717285,383,196096,122.42,1528,-0.017727968748658895,0.9590756893157959,0.1650390625,-0.7905583940446377,0.2,0.033431094,-0.022167576476931572,0.033288249222096056,0.00025,,
537,365,5.905299186706543,384,196608,122.9,1532,-0.023351659532636404,0.9501636028289795,0.19482421875,-0.8868504036217928,0.2,0.037163496,-0.029379699379205704,0.04166815214557573,0.00025,,
538,365,5.905998706817627,385,197120,123.14,1536,-0.022016771719790995,0.9715552926063538,0.20947265625,-0.8129091169685125,0.2,0.035247646,-0.06790834665298462,0.019831796060316265,0.00025,,
540,365,5.920098781585693,386,197632,123.62,1540,-0.022234683914575726,0.9692258834838867,0.22265625,-0.8205148298293352,0.2,0.04250294,-0.049551211297512054,0.029344369482714683,0.00025,,
